tasa_cumplimiento,pagos_puntuales,pagos_atrasados,defaults,atraso_max_periodos,defaults_tras_cobro,antiguedad_periodos,disputas_perdidas,incumplio
333333,1,0,2,0,0,3,0,0
833333,4,1,1,422403,0,6,0,0
1000000,4,2,0,270170,0,6,1,0
500000,2,0,2,0,1,4,0,0
250000,1,0,3,0,0,4,0,0
600000,1,2,2,605236,0,5,0,1
750000,3,3,2,1310344,2,8,0,1
750000,3,0,1,0,0,4,0,0
1000000,3,0,0,0,0,3,1,0
1000000,0,0,0,0,0,0,3,0
1000000,2,1,0,780174,0,3,0,0
666666,0,4,2,965082,2,6,0,1
1000000,4,2,0,523031,0,6,0,0
1000000,3,0,0,0,0,3,2,0
1000000,4,2,0,1541026,0,6,0,0
1000000,4,1,0,1783080,0,5,0,1
1000000,7,0,0,0,0,7,0,0
857142,6,0,1,0,0,7,0,0
1000000,2,1,0,280828,0,3,0,0
1000000,5,1,0,420400,0,6,0,0
857142,3,3,1,1216135,1,7,0,0
1000000,7,0,0,0,0,7,0,0
1000000,4,1,0,1538790,0,5,0,0
666666,0,4,2,1991487,0,6,0,1
1000000,3,0,0,0,0,3,0,0
800000,3,1,1,102190,0,5,1,0
750000,4,2,2,1133130,2,8,0,0
375000,3,0,5,0,4,8,0,0
1000000,6,1,0,112846,0,7,0,0
1000000,5,0,0,0,0,5,0,0
714285,4,1,2,2091196,0,7,0,0
1000000,5,3,0,1316420,0,8,0,0
333333,1,0,2,0,2,3,0,0
750000,3,3,2,1751565,0,8,0,0
1000000,5,3,0,1811047,0,8,0,0
714285,4,1,2,1147740,1,7,0,0
857142,4,2,1,1480976,0,7,0,0
1000000,2,0,0,0,0,2,0,0
1000000,3,1,0,48418,0,4,0,0
1000000,6,0,0,0,0,6,0,0
1000000,3,0,0,0,0,3,0,0
1000000,1,0,0,0,0,1,0,0
1000000,3,0,0,0,0,3,0,0
857142,5,1,1,624449,0,7,0,0
750000,3,3,2,1193512,2,8,0,0
500000,1,0,1,0,1,2,0,0
500000,1,2,3,658012,0,6,0,0
1000000,3,1,0,669972,0,4,0,0
1000000,5,0,0,0,0,5,0,0
1000000,3,0,0,0,0,3,0,0
857142,3,3,1,1057286,1,7,1,0
800000,3,1,1,805104,1,5,0,0
1000000,3,1,0,251953,0,4,0,0
1000000,4,0,0,0,0,4,0,0
428571,0,3,4,1021284,3,7,0,0
833333,5,0,1,0,0,6,0,0
1000000,6,0,0,0,0,6,0,0
800000,4,0,1,0,0,5,0,0
571428,3,1,3,1048209,3,7,0,0
1000000,3,0,0,0,0,3,0,0
714285,1,4,2,2236295,2,7,0,1
875000,7,0,1,0,1,8,0,0
400000,1,1,3,400924,1,5,0,1
714285,5,0,2,0,1,7,0,0
1000000,3,1,0,485713,0,4,0,0
750000,5,1,2,672759,2,8,0,0
1000000,4,1,0,504308,0,5,0,0
666666,2,0,1,0,0,3,0,0
666666,2,0,1,0,0,3,0,0
857142,5,1,1,365132,0,7,0,1
800000,3,1,1,645971,1,5,0,0
1000000,6,1,0,1287620,0,7,0,0
1000000,7,1,0,1178588,0,8,0,0
600000,3,0,2,0,1,5,0,0
875000,7,0,1,0,1,8,1,0
0,0,0,1,0,0,1,0,0
1000000,4,3,0,1237318,0,7,0,0
833333,3,2,1,918560,1,6,3,0
714285,4,1,2,343521,1,7,0,0
666666,4,0,2,0,0,6,2,1
857142,6,0,1,0,0,7,0,0
625000,2,3,3,714639,1,8,0,0
1000000,3,1,0,403756,0,4,0,0
875000,4,3,1,1279833,1,8,0,1
1000000,4,1,0,1547985,0,5,0,0
875000,7,0,1,0,1,8,0,0
1000000,0,5,0,1574148,0,5,0,1
333333,2,0,4,0,3,6,0,0
571428,3,1,3,505728,1,7,0,0
0,0,0,4,0,1,4,0,1
333333,0,2,4,1586802,4,6,0,1
1000000,4,0,0,0,0,4,0,0
1000000,2,0,0,0,0,2,0,0
1000000,2,1,0,1081998,0,3,0,0
500000,2,2,4,1295286,3,8,1,1
428571,2,1,4,997307,3,7,0,0
750000,4,2,2,1302609,1,8,0,1
857142,4,2,1,362773,0,7,0,0
1000000,3,0,0,0,0,3,0,0
800000,4,0,1,0,0,5,0,0
666666,1,1,1,1228711,0,3,0,0
750000,2,1,1,1237546,0,4,0,0
1000000,7,0,0,0,0,7,0,0
1000000,8,0,0,0,0,8,0,0
1000000,2,1,0,1242823,0,3,0,0
1000000,6,0,0,0,0,6,0,0
1000000,6,2,0,885247,0,8,0,0
1000000,3,0,0,0,0,3,0,0
750000,2,1,1,1492719,0,4,0,0
750000,4,2,2,1592963,1,8,0,0
1000000,4,0,0,0,0,4,0,0
857142,6,0,1,0,1,7,0,0
1000000,1,0,0,0,0,1,0,0
333333,0,1,2,1136228,2,3,0,1
1000000,2,1,0,680035,0,3,0,0
333333,2,0,4,0,4,6,0,0
750000,2,1,1,920519,0,4,0,0
400000,1,1,3,935644,0,5,0,0
1000000,4,0,0,0,0,4,0,0
500000,0,4,4,1524291,4,8,2,1
857142,5,1,1,391720,0,7,0,0
250000,1,0,3,0,0,4,0,0
750000,3,0,1,0,0,4,0,0
1000000,2,1,0,353493,0,3,0,0
750000,5,1,2,475201,2,8,0,0
1000000,5,1,0,23835,0,6,0,0
428571,0,3,4,780422,4,7,0,1
714285,0,5,2,1934962,1,7,1,1
1000000,2,2,0,1150507,0,4,0,0
1000000,6,2,0,559587,0,8,0,0
800000,2,2,1,1725014,1,5,0,1
800000,2,2,1,1360737,0,5,0,0
1000000,2,0,0,0,0,2,1,0
285714,0,2,5,1495553,3,7,0,1
1000000,3,0,0,0,0,3,0,0
666666,2,0,1,0,1,3,0,0
625000,2,3,3,1258722,2,8,0,0
1000000,2,0,0,0,0,2,0,0
500000,0,1,1,381080,1,2,0,0
1000000,3,0,0,0,0,3,0,0
750000,2,1,1,780613,0,4,0,0
857142,6,0,1,0,0,7,0,0
714285,5,0,2,0,1,7,0,0
750000,6,0,2,0,2,8,0,0
875000,6,1,1,831407,0,8,0,0
875000,6,1,1,175724,0,8,0,0
600000,3,0,2,0,1,5,0,0
750000,5,1,2,533381,0,8,0,0
1000000,6,1,0,361903,0,7,0,0
1000000,3,1,0,1308603,0,4,0,0
833333,5,0,1,0,0,6,0,0
1000000,3,0,0,0,0,3,0,0
1000000,7,0,0,0,0,7,0,0
1000000,4,0,0,0,0,4,0,0
1000000,3,1,0,355458,0,4,0,0
857142,5,1,1,1542429,1,7,1,1
1000000,5,0,0,0,0,5,0,0
1000000,3,2,0,651142,0,5,0,0
600000,3,0,2,0,0,5,0,0
714285,3,2,2,339055,2,7,0,0
714285,5,0,2,0,1,7,0,1
857142,5,1,1,685447,0,7,2,0
714285,4,1,2,218278,2,7,1,0
800000,4,0,1,0,0,5,0,0
1000000,5,0,0,0,0,5,0,0
1000000,6,1,0,576942,0,7,0,0
375000,2,1,5,926307,5,8,0,1
500000,3,1,4,780209,4,8,0,0
857142,5,1,1,705387,0,7,0,0
1000000,6,0,0,0,0,6,0,0
200000,0,1,4,1591038,3,5,0,0
1000000,5,0,0,0,0,5,1,0
500000,2,0,2,0,0,4,0,0
875000,5,2,1,1517928,1,8,0,0
1000000,5,0,0,0,0,5,0,0
1000000,3,1,0,473390,0,4,0,0
500000,2,2,4,584579,4,8,0,0
600000,0,3,2,990243,2,5,0,0
500000,0,4,4,1206164,3,8,0,1
1000000,3,0,0,0,0,3,0,0
1000000,1,0,0,0,0,1,0,0
714285,2,3,2,1003962,0,7,0,0
857142,6,0,1,0,0,7,0,0
1000000,5,1,0,1471208,0,6,0,0
1000000,3,1,0,355199,0,4,0,0
1000000,8,0,0,0,0,8,0,0
1000000,7,1,0,235442,0,8,1,0
333333,0,2,4,580634,4,6,0,0
625000,2,3,3,1813335,2,8,0,0
625000,5,0,3,0,3,8,0,0
800000,3,1,1,549977,0,5,0,0
857142,5,1,1,1096701,1,7,0,0
1000000,6,0,0,0,0,6,0,0
750000,4,2,2,776937,2,8,0,0
833333,5,0,1,0,0,6,0,0
666666,2,0,1,0,1,3,0,0
600000,2,1,2,1728496,0,5,0,0
500000,1,0,1,0,0,2,0,0
625000,1,4,3,991224,2,8,0,0
1000000,6,0,0,0,0,6,0,0
1000000,6,0,0,0,0,6,0,0
857142,6,0,1,0,0,7,0,0
1000000,2,0,0,0,0,2,0,0
1000000,6,0,0,0,0,6,0,0
714285,5,0,2,0,1,7,0,0
666666,4,0,2,0,0,6,0,0
400000,2,0,3,0,1,5,1,1
625000,4,1,3,1733720,3,8,0,0
571428,3,1,3,462895,2,7,0,0
1000000,7,0,0,0,0,7,0,0
833333,5,0,1,0,0,6,0,0
833333,4,1,1,931701,1,6,0,0
1000000,3,0,0,0,0,3,0,0
666666,2,0,1,0,0,3,0,0
1000000,0,0,0,0,0,0,0,0
1000000,5,0,0,0,0,5,0,0
833333,5,0,1,0,0,6,0,0
1000000,2,3,0,2165182,0,5,0,0
1000000,7,1,0,431934,0,8,0,0
500000,2,2,4,1426412,1,8,0,1
500000,2,0,2,0,0,4,0,0
1000000,4,0,0,0,0,4,0,0
1000000,2,0,0,0,0,2,0,0
1000000,7,1,0,305136,0,8,0,0
666666,1,1,1,1510112,1,3,0,0
875000,5,2,1,313094,1,8,0,0
800000,3,1,1,73615,0,5,0,0
800000,3,1,1,1828007,0,5,0,0
500000,1,2,3,631666,2,6,0,0
800000,3,1,1,715788,0,5,0,0
1000000,4,1,0,404388,0,5,0,0
500000,0,2,2,1002472,2,4,0,0
666666,2,0,1,0,0,3,0,0
857142,6,0,1,0,0,7,0,0
666666,3,1,2,350490,2,6,0,0
714285,3,2,2,1954543,1,7,0,0
666666,2,0,1,0,0,3,0,0
571428,3,1,3,213945,3,7,0,0
250000,0,2,6,862542,6,8,3,1
857142,4,2,1,908435,1,7,0,0
750000,0,3,1,1714163,0,4,0,0
750000,6,0,2,0,1,8,0,0
333333,1,1,4,573695,3,6,0,1
1000000,6,0,0,0,0,6,0,0
1000000,1,1,0,213946,0,2,0,0
1000000,5,0,0,0,0,5,0,0
1000000,3,2,0,1044682,0,5,0,0
571428,2,2,3,459222,3,7,0,0
1000000,8,0,0,0,0,8,0,0
800000,3,1,1,1186212,0,5,0,0
1000000,7,0,0,0,0,7,0,0
714285,2,3,2,1643137,0,7,0,1
571428,3,1,3,806863,2,7,0,1
666666,2,0,1,0,1,3,0,0
600000,2,1,2,769462,1,5,0,0
1000000,6,1,0,867128,0,7,3,0
1000000,6,0,0,0,0,6,3,0
500000,1,1,2,858486,1,4,2,1
1000000,4,1,0,607392,0,5,0,0
1000000,2,3,0,1477267,0,5,0,1
1000000,5,0,0,0,0,5,0,0
857142,5,1,1,330744,1,7,0,0
600000,3,0,2,0,0,5,0,0
666666,2,0,1,0,0,3,0,0
1000000,0,0,0,0,0,0,0,0
600000,1,2,2,2445638,2,5,0,1
714285,5,0,2,0,0,7,0,0
750000,5,1,2,1452191,2,8,0,0
600000,3,0,2,0,0,5,0,0
833333,2,3,1,2063959,0,6,0,1
857142,5,1,1,1652108,1,7,0,0
714285,5,0,2,0,2,7,0,0
875000,7,0,1,0,1,8,3,0
1000000,1,0,0,0,0,1,0,0
857142,5,1,1,872204,0,7,0,0
714285,2,3,2,2277228,2,7,1,0
833333,3,2,1,1391398,0,6,0,0
833333,5,0,1,0,0,6,0,0
857142,3,3,1,1456318,1,7,0,1
714285,4,1,2,1469466,0,7,0,0
750000,1,2,1,1051509,1,4,0,0
500000,1,0,1,0,1,2,0,0
714285,3,2,2,1627159,1,7,0,1
1000000,4,2,0,1042145,0,6,0,0
1000000,2,2,0,745211,0,4,0,1
750000,2,1,1,784681,1,4,0,0
1000000,3,0,0,0,0,3,0,0
833333,4,1,1,751124,0,6,0,0
750000,3,0,1,0,0,4,0,0
800000,2,2,1,1314644,1,5,0,1
1000000,8,0,0,0,0,8,0,0
1000000,4,0,0,0,0,4,0,0
1000000,5,1,0,116868,0,6,0,0
714285,4,1,2,707500,0,7,0,0
750000,2,1,1,1954657,0,4,0,1
1000000,4,0,0,0,0,4,0,0
714285,5,0,2,0,0,7,0,0
833333,5,0,1,0,1,6,0,0
800000,4,0,1,0,0,5,0,0
400000,0,2,3,1624610,3,5,0,0
1000000,5,0,0,0,0,5,0,0
666666,2,0,1,0,0,3,0,0
1000000,2,1,0,638380,0,3,0,0
750000,3,0,1,0,1,4,0,0
285714,2,0,5,0,5,7,0,1
1000000,7,0,0,0,0,7,0,0
1000000,2,0,0,0,0,2,0,0
750000,2,1,1,1507301,0,4,0,1
1000000,2,0,0,0,0,2,0,0
1000000,4,0,0,0,0,4,0,0
1000000,4,0,0,0,0,4,0,0
1000000,4,2,0,771305,0,6,0,0
1000000,3,1,0,336850,0,4,0,0
750000,1,2,1,775360,0,4,0,0
600000,3,0,2,0,2,5,0,0
1000000,0,0,0,0,0,0,0,0
833333,4,1,1,115252,1,6,0,1
833333,2,3,1,1352191,0,6,0,1
1000000,1,0,0,0,0,1,0,0
833333,2,3,1,1913181,0,6,0,0
800000,2,2,1,1290190,1,5,0,0
333333,2,0,4,0,4,6,0,0
625000,2,3,3,1006479,1,8,1,1
750000,3,0,1,0,1,4,0,0
500000,1,0,1,0,1,2,0,0
428571,2,1,4,109449,4,7,0,1
714285,5,0,2,0,1,7,0,0
333333,0,1,2,498868,1,3,0,1
833333,5,0,1,0,0,6,0,0
857142,5,1,1,693750,0,7,0,0
750000,1,2,1,1060337,1,4,0,1
1000000,4,0,0,0,0,4,0,0
333333,0,1,2,1191901,1,3,2,1
1000000,3,1,0,351929,0,4,1,1
500000,0,1,1,2172762,0,2,0,0
1000000,6,0,0,0,0,6,0,0
500000,1,1,2,872318,1,4,0,0
1000000,5,0,0,0,0,5,0,0
666666,4,0,2,0,2,6,0,0
857142,3,3,1,1658600,0,7,0,0
1000000,8,0,0,0,0,8,0,0
1000000,2,0,0,0,0,2,0,0
500000,1,0,1,0,0,2,0,0
1000000,3,1,0,1519374,0,4,0,0
500000,2,0,2,0,2,4,0,0
1000000,5,0,0,0,0,5,0,0
375000,0,3,5,995279,5,8,0,0
333333,0,1,2,122467,0,3,0,0
1000000,6,0,0,0,0,6,0,0
1000000,1,0,0,0,0,1,3,0
1000000,0,0,0,0,0,0,0,0
1000000,4,1,0,358879,0,5,0,0
833333,5,0,1,0,1,6,0,0
500000,2,1,3,765583,0,6,1,0
1000000,8,0,0,0,0,8,0,0
400000,2,0,3,0,2,5,2,0
833333,5,0,1,0,1,6,0,0
166666,1,0,5,0,1,6,0,0
250000,0,1,3,310269,3,4,0,0
875000,7,0,1,0,1,8,0,0
1000000,6,2,0,664594,0,8,0,0
500000,3,1,4,796945,1,8,3,1
666666,1,1,1,214827,0,3,1,0
875000,6,1,1,431531,0,8,0,0
857142,5,1,1,217861,0,7,0,0
500000,1,3,4,1471788,2,8,0,1
1000000,4,0,0,0,0,4,0,0
1000000,3,0,0,0,0,3,0,0
1000000,5,2,0,1329642,0,7,0,0
875000,6,1,1,96596,1,8,0,0
857142,5,1,1,368129,1,7,3,1
875000,7,0,1,0,1,8,0,0
1000000,5,2,0,1284679,0,7,0,0
875000,7,0,1,0,0,8,0,0
750000,0,3,1,1796141,0,4,0,0
857142,6,0,1,0,0,7,0,0
875000,5,2,1,1225176,0,8,0,0
1000000,8,0,0,0,0,8,0,0
1000000,4,2,0,1017043,0,6,0,1
1000000,3,0,0,0,0,3,0,0
1000000,2,0,0,0,0,2,0,0
714285,1,4,2,1759722,2,7,0,1
750000,3,0,1,0,0,4,0,0
250000,1,1,6,1121316,6,8,0,0
1000000,2,1,0,703757,0,3,0,0
833333,4,1,1,815841,1,6,0,0
750000,3,0,1,0,0,4,0,0
857142,6,0,1,0,1,7,0,0
1000000,4,1,0,726908,0,5,0,0
1000000,1,1,0,1237684,0,2,0,0
1000000,1,0,0,0,0,1,0,0
750000,4,2,2,1112362,2,8,0,0
666666,2,2,2,297982,2,6,0,1
0,0,0,1,0,0,1,0,0
571428,3,1,3,1105595,2,7,0,0
1000000,7,1,0,686120,0,8,0,0
1000000,1,1,0,591728,0,2,0,0
1000000,7,0,0,0,0,7,0,0
500000,0,3,3,357738,3,6,0,0
857142,5,1,1,166538,1,7,0,0
833333,2,3,1,1702998,0,6,0,1
833333,5,0,1,0,0,6,0,0
333333,1,0,2,0,2,3,0,0
1000000,5,0,0,0,0,5,0,0
857142,5,1,1,1505667,0,7,0,0
666666,0,2,1,1554209,1,3,0,0
428571,2,1,4,839962,3,7,0,0
1000000,3,1,0,577653,0,4,0,0
857142,3,3,1,514574,0,7,0,0
500000,0,1,1,950198,0,2,0,0
666666,2,0,1,0,1,3,0,0
1000000,1,0,0,0,0,1,0,0
875000,7,0,1,0,0,8,0,0
1000000,6,2,0,248754,0,8,0,0
1000000,4,0,0,0,0,4,0,0
800000,4,0,1,0,0,5,0,0
875000,7,0,1,0,1,8,0,0
714285,5,0,2,0,1,7,0,0
800000,2,2,1,414178,1,5,0,0
750000,3,0,1,0,1,4,0,1
875000,6,1,1,709048,0,8,0,0
1000000,2,0,0,0,0,2,0,0
750000,3,3,2,794601,1,8,0,0
400000,0,2,3,1121610,2,5,0,1
1000000,4,1,0,1276757,0,5,0,0
750000,2,1,1,1345228,0,4,0,0
1000000,5,1,0,399167,0,6,0,0
666666,3,1,2,440892,2,6,0,0
1000000,6,1,0,1145075,0,7,0,0
625000,0,5,3,1488802,1,8,0,1
1000000,3,1,0,556868,0,4,0,0
875000,6,1,1,712360,1,8,0,0
1000000,8,0,0,0,0,8,0,0
571428,4,0,3,0,3,7,0,0
875000,6,1,1,96274,0,8,0,0
500000,1,0,1,0,0,2,0,1
1000000,5,1,0,1044943,0,6,0,0
833333,3,2,1,1211086,1,6,0,1
800000,4,0,1,0,0,5,0,0
142857,0,1,6,996920,4,7,0,1
1000000,7,0,0,0,0,7,0,0
875000,7,0,1,0,1,8,0,0
250000,0,1,3,88839,2,4,0,1
875000,5,2,1,814808,0,8,0,0
833333,5,0,1,0,1,6,0,0
750000,5,1,2,52578,2,8,0,0
1000000,4,1,0,25767,0,5,0,0
600000,0,3,2,1516693,2,5,0,1
800000,2,2,1,1033872,1,5,0,1
333333,1,1,4,673623,4,6,0,0
750000,3,3,2,1840310,0,8,0,0
285714,0,2,5,883484,5,7,0,0
500000,1,1,2,1788553,0,4,0,1
428571,2,1,4,743686,4,7,0,0
833333,5,0,1,0,0,6,0,0
1000000,1,0,0,0,0,1,0,0
1000000,4,1,0,989853,0,5,0,0
750000,3,0,1,0,1,4,0,0
1000000,2,1,0,396694,0,3,0,0
857142,4,2,1,872001,1,7,0,0
1000000,5,0,0,0,0,5,0,0
800000,4,0,1,0,1,5,0,0
1000000,2,1,0,687006,0,3,0,0
1000000,3,1,0,810499,0,4,0,0
714285,5,0,2,0,2,7,3,0
750000,4,2,2,635288,1,8,0,0
800000,3,1,1,1307355,1,5,0,0
500000,2,0,2,0,1,4,0,0
1000000,1,0,0,0,0,1,0,0
875000,6,1,1,787300,0,8,0,0
600000,3,0,2,0,0,5,0,0
1000000,3,1,0,815482,0,4,0,0
714285,4,1,2,1110172,0,7,0,0
1000000,4,2,0,554684,0,6,0,0
1000000,5,1,0,977611,0,6,0,0
1000000,2,1,0,193145,0,3,0,0
1000000,4,1,0,298482,0,5,0,0
1000000,3,0,0,0,0,3,0,0
714285,3,2,2,1543530,2,7,0,0
600000,2,1,2,1164190,0,5,0,0
600000,1,2,2,354181,0,5,0,0
1000000,8,0,0,0,0,8,0,0
800000,4,0,1,0,0,5,0,0
666666,4,0,2,0,0,6,3,0
714285,5,0,2,0,0,7,0,0
1000000,0,1,0,1227951,0,1,0,0
714285,5,0,2,0,2,7,0,0
1000000,3,1,0,435979,0,4,0,0
500000,2,1,3,727497,0,6,0,0
1000000,6,0,0,0,0,6,0,0
1000000,5,0,0,0,0,5,0,0
1000000,4,3,0,1084803,0,7,0,0
500000,1,2,3,1934594,0,6,0,0
500000,1,0,1,0,0,2,0,0
750000,0,6,2,1947574,2,8,0,1
1000000,0,1,0,1183440,0,1,0,1
666666,1,3,2,1914664,1,6,0,1
1000000,2,1,0,621242,0,3,0,0
714285,3,2,2,834061,1,7,0,0
1000000,4,1,0,770371,0,5,0,0
500000,1,2,3,2075384,1,6,0,1
1000000,4,1,0,63700,0,5,0,0
750000,3,0,1,0,0,4,0,0
857142,3,3,1,2238819,0,7,0,0
833333,5,0,1,0,1,6,0,0
1000000,2,1,0,1491990,0,3,0,0
571428,2,2,3,1441022,0,7,0,0
800000,4,0,1,0,0,5,0,0
1000000,5,0,0,0,0,5,0,0
875000,6,1,1,80348,1,8,0,0
500000,2,1,3,1772622,0,6,0,0
1000000,7,1,0,385198,0,8,0,0
333333,1,0,2,0,2,3,0,0
1000000,6,0,0,0,0,6,0,0
1000000,4,1,0,190937,0,5,0,0
666666,1,3,2,1472363,1,6,0,1
625000,3,2,3,1525972,0,8,0,0
1000000,1,3,0,1649244,0,4,0,1
1000000,1,0,0,0,0,1,1,0
875000,7,0,1,0,1,8,0,0
666666,4,0,2,0,0,6,0,0
600000,2,1,2,133509,0,5,0,0
1000000,8,0,0,0,0,8,1,0
1000000,4,0,0,0,0,4,0,0
833333,5,0,1,0,1,6,0,0
1000000,2,0,0,0,0,2,0,0
500000,0,2,2,1348530,2,4,0,1
875000,6,1,1,359992,0,8,0,0
250000,1,0,3,0,3,4,0,0
714285,4,1,2,175003,2,7,0,0
600000,1,2,2,871603,2,5,0,0
1000000,6,2,0,924486,0,8,0,0
1000000,6,1,0,869136,0,7,0,0
1000000,1,0,0,0,0,1,3,0
1000000,6,2,0,895236,0,8,0,0
1000000,6,0,0,0,0,6,0,0
666666,2,2,2,583539,2,6,0,1
1000000,4,2,0,444198,0,6,0,0
1000000,5,1,0,957472,0,6,0,0
857142,4,2,1,1932320,0,7,0,0
625000,3,2,3,1183616,3,8,1,0
1000000,5,2,0,779498,0,7,0,0
500000,0,3,3,2381549,2,6,0,1
800000,4,0,1,0,1,5,0,0
1000000,4,1,0,550469,0,5,0,0
500000,3,0,3,0,0,6,0,0
1000000,4,1,0,13418,0,5,0,0
333333,0,2,4,1455698,4,6,0,0
1000000,4,0,0,0,0,4,0,0
1000000,2,0,0,0,0,2,0,0
285714,1,1,5,1618098,2,7,0,0
833333,5,0,1,0,0,6,0,0
1000000,6,0,0,0,0,6,0,0
714285,5,0,2,0,2,7,0,0
833333,1,4,1,978648,0,6,0,0
1000000,6,2,0,1081689,0,8,0,0
875000,6,1,1,577653,1,8,0,0
833333,5,0,1,0,0,6,2,0
625000,5,0,3,0,1,8,0,0
857142,5,1,1,1776716,0,7,0,0
1000000,5,0,0,0,0,5,0,0
833333,4,1,1,1208499,1,6,0,0
857142,4,2,1,1401387,1,7,0,0
600000,2,1,2,1282534,0,5,0,0
857142,5,1,1,1084458,1,7,0,0
857142,6,0,1,0,0,7,0,0
1000000,6,0,0,0,0,6,0,0
666666,2,2,2,1737823,1,6,0,1
857142,5,1,1,205009,0,7,0,0
857142,6,0,1,0,1,7,0,0
800000,2,2,1,1389531,0,5,0,0
875000,4,3,1,1706892,1,8,0,0
1000000,3,2,0,1419075,0,5,0,1
714285,5,0,2,0,1,7,3,0
800000,3,1,1,904360,0,5,0,0
1000000,3,1,0,788446,0,4,0,0
1000000,1,0,0,0,0,1,0,0
1000000,6,1,0,320231,0,7,0,0
1000000,6,0,0,0,0,6,0,0
600000,1,2,2,1739253,0,5,0,0
1000000,3,0,0,0,0,3,0,0
250000,2,0,6,0,4,8,0,1
500000,1,1,2,841304,2,4,0,0
875000,6,1,1,177766,0,8,0,0
1000000,7,1,0,251347,0,8,0,0
142857,1,0,6,0,1,7,2,1
857142,5,1,1,247836,0,7,0,0
666666,1,3,2,1766501,2,6,0,1
1000000,2,1,0,1737674,0,3,0,0
875000,6,1,1,226078,0,8,0,0
750000,3,0,1,0,0,4,0,0
875000,7,0,1,0,0,8,0,0
800000,3,1,1,800854,1,5,0,0
875000,5,2,1,1360777,0,8,0,0
0,0,0,1,0,0,1,0,0
833333,3,2,1,1797141,0,6,0,0
857142,5,1,1,858572,1,7,0,0
600000,1,2,2,1547074,0,5,0,0
571428,3,1,3,1445650,2,7,0,1
1000000,7,1,0,323501,0,8,0,0
142857,1,0,6,0,5,7,0,0
1000000,2,0,0,0,0,2,0,0
857142,6,0,1,0,1,7,0,0
600000,3,0,2,0,0,5,0,0
750000,6,0,2,0,1,8,0,0
750000,3,0,1,0,1,4,1,0
428571,3,0,4,0,0,7,0,0
1000000,4,0,0,0,0,4,0,0
833333,4,1,1,545447,1,6,0,1
1000000,4,0,0,0,0,4,0,0
1000000,7,0,0,0,0,7,0,0
857142,6,0,1,0,0,7,0,0
666666,2,0,1,0,1,3,0,0
1000000,0,3,0,935603,0,3,2,0
666666,1,1,1,278100,1,3,0,0
875000,5,2,1,845756,1,8,0,0
750000,2,1,1,322101,1,4,0,0
875000,7,0,1,0,1,8,0,0
750000,5,1,2,465500,1,8,0,1
0,0,0,1,0,0,1,0,0
500000,2,0,2,0,0,4,2,0
750000,5,1,2,269083,1,8,0,0
500000,1,0,1,0,0,2,0,0
375000,3,0,5,0,5,8,0,1
428571,1,2,4,1503049,1,7,0,0
875000,6,1,1,889586,1,8,0,0
500000,2,1,3,510567,2,6,0,0
500000,3,0,3,0,3,6,0,1
1000000,6,0,0,0,0,6,0,0
800000,3,1,1,133249,0,5,0,0
750000,3,3,2,649280,0,8,1,0
1000000,8,0,0,0,0,8,0,0
1000000,2,0,0,0,0,2,0,0
1000000,4,0,0,0,0,4,0,0
600000,2,1,2,367048,1,5,0,1
1000000,6,0,0,0,0,6,0,0
571428,3,1,3,1049962,2,7,0,0
375000,1,2,5,576062,3,8,0,0
833333,4,1,1,603498,1,6,0,0
600000,2,1,2,243975,0,5,0,0
333333,0,2,4,728373,4,6,0,1
750000,2,1,1,925848,0,4,0,0
625000,1,4,3,571548,3,8,0,0
875000,7,0,1,0,0,8,0,0
600000,1,2,2,478957,2,5,0,0
1000000,1,0,0,0,0,1,3,0
1000000,5,3,0,1101830,0,8,0,0
1000000,3,1,0,108908,0,4,0,0
625000,3,2,3,1641838,2,8,0,1
750000,4,2,2,554895,2,8,0,0
750000,2,1,1,1456571,0,4,0,0
1000000,5,0,0,0,0,5,0,0
1000000,3,3,0,948822,0,6,0,0
500000,0,2,2,1539190,1,4,0,1
875000,7,0,1,0,0,8,0,0
1000000,5,2,0,1089709,0,7,0,0
800000,2,2,1,743273,0,5,0,0
833333,5,0,1,0,1,6,0,0
1000000,5,1,0,143985,0,6,0,0
625000,4,1,3,498538,2,8,0,0
1000000,7,1,0,637933,0,8,0,0
750000,2,1,1,272282,1,4,0,0
833333,3,2,1,291655,1,6,0,0
500000,4,0,4,0,2,8,0,0
857142,5,1,1,412765,1,7,0,0
875000,5,2,1,332540,0,8,0,0
1000000,5,3,0,1115004,0,8,1,0
500000,1,0,1,0,0,2,0,0
1000000,7,1,0,892276,0,8,0,0
571428,0,4,3,677412,3,7,0,0
857142,4,2,1,1678257,1,7,3,0
750000,4,2,2,237916,0,8,0,0
750000,2,1,1,1070913,1,4,2,1
833333,3,2,1,1899946,1,6,0,1
1000000,5,0,0,0,0,5,0,0
800000,3,1,1,428859,1,5,0,1
1000000,5,1,0,869908,0,6,0,0
1000000,2,0,0,0,0,2,0,0
666666,2,0,1,0,1,3,1,0
250000,0,1,3,1687764,0,4,0,0
750000,3,3,2,1786362,2,8,0,1
666666,1,1,1,473540,1,3,0,0
1000000,3,4,0,2039160,0,7,0,1
1000000,6,0,0,0,0,6,0,0
1000000,2,0,0,0,0,2,0,0
0,0,0,1,0,0,1,0,0
1000000,5,2,0,435499,0,7,0,1
1000000,4,1,0,410569,0,5,0,0
1000000,2,0,0,0,0,2,0,0
